,Tachometer main frequency,Class6,Class10,Tachometer mean,Tachometer entropy,Tachometer kurtosis,Tachometer rms,Tachometer peak to peak,Tachometer shape indicator,Tachometer impulse indicator,Tachometer crest indicator,Tachometer clearance indicator,Tachometer skewness,Underhang bearing accelerometer axial mean,Underhang bearing accelerometer axial entropy,Underhang bearing accelerometer axial kurtosis,Underhang bearing accelerometer axial rms,Underhang bearing accelerometer axial peak to peak,Underhang bearing accelerometer axial shape indicator,Underhang bearing accelerometer axial impulse indicator,Underhang bearing accelerometer axial crest indicator,Underhang bearing accelerometer axial clearance indicator,Underhang bearing accelerometer axial skewness,Underhang bearing accelerometer radiale mean,Underhang bearing accelerometer radiale entropy,Underhang bearing accelerometer radiale kurtosis,Underhang bearing accelerometer radiale rms,Underhang bearing accelerometer radiale peak to peak,Underhang bearing accelerometer radiale shape indicator,Underhang bearing accelerometer radiale impulse indicator,Underhang bearing accelerometer radiale crest indicator,Underhang bearing accelerometer radiale clearance indicator,Underhang bearing accelerometer radiale skewness,Underhang bearing accelerometer tangential mean,Underhang bearing accelerometer tangential entropy,Underhang bearing accelerometer tangential kurtosis,Underhang bearing accelerometer tangential rms,Underhang bearing accelerometer tangential peak to peak,Underhang bearing accelerometer tangential shape indicator,Underhang bearing accelerometer tangential impulse indicator,Underhang bearing accelerometer tangential crest indicator,Underhang bearing accelerometer tangential clearance indicator,Underhang bearing accelerometer tangential skewness,Overhang bearing accelerometer axial mean,Overhang bearing accelerometer axial entropy,Overhang bearing accelerometer axial kurtosis,Overhang bearing accelerometer axial rms,Overhang bearing accelerometer axial peak to peak,Overhang bearing accelerometer axial shape indicator,Overhang bearing accelerometer axial impulse indicator,Overhang bearing accelerometer axial crest indicator,Overhang bearing accelerometer axial clearance indicator,Overhang bearing accelerometer axial skewness,Overhang bearing accelerometer radiale mean,Overhang bearing accelerometer radiale entropy,Overhang bearing accelerometer radiale kurtosis,Overhang bearing accelerometer radiale rms,Overhang bearing accelerometer radiale peak to peak,Overhang bearing accelerometer radiale shape indicator,Overhang bearing accelerometer radiale impulse indicator,Overhang bearing accelerometer radiale crest indicator,Overhang bearing accelerometer radiale clearance indicator,Overhang bearing accelerometer radiale skewness,Overhang bearing accelerometer tangential mean,Overhang bearing accelerometer tangential entropy,Overhang bearing accelerometer tangential kurtosis,Overhang bearing accelerometer tangential rms,Overhang bearing accelerometer tangential peak to peak,Overhang bearing accelerometer tangential shape indicator,Overhang bearing accelerometer tangential impulse indicator,Overhang bearing accelerometer tangential crest indicator,Overhang bearing accelerometer tangential clearance indicator,Overhang bearing accelerometer tangential skewness,Microphone mean,Microphone entropy,Microphone kurtosis,Microphone rms,Microphone peak to peak,Microphone shape indicator,Microphone impulse indicator,Microphone crest indicator,Microphone clearance indicator,Microphone skewness,filePath
1705,41.4,underhang,cage_fault,0.002171676,2.204016431,2.050355717,1.794349401,-6.323,1.424585301,3.89191737,2.731965132,4.591296674,2.004578962,0.010555583,3.871144561,-0.124345961,1.167115215,-8.8151,1.23869762,5.659132444,4.568614934,6.623424211,-0.261872565,-0.001924733,4.179335347,-0.967384892,1.682830207,-9.7408,1.161281466,3.695497313,3.182258067,4.14228541,-0.011294142,-0.00084972,3.296565463,-0.492821391,0.678400615,-4.7052,1.200983083,4.72337862,3.932926857,5.405335591,0.442130889,0.024935438,3.151218689,-1.20447026,0.666893356,-3.1866,1.12612975,3.509459852,3.116390321,3.857844071,-0.355364425,0.004906628,1.686454747,-0.815504735,0.084505314,-0.4848,1.177255929,4.045047759,3.43599693,4.590081785,-0.306260797,0.074558913,4.278465144,-1.25281309,2.039185141,-9.2005,1.144932596,2.774314518,2.423124757,3.103341892,0.144241202,0.010213238,2.089727356,19377.4638,0.555583201,-120.207,3.719922963,668.6823965,179.757055,789.8740974,-120.3169541,D:/full\underhang\cage_fault\35g\42.3936.csv
1706,42.4,underhang,cage_fault,0.001430002,2.241547063,1.602387357,1.84608561,-6.5723,1.383590678,3.667769265,2.650906314,4.27259028,1.889937691,0.013190285,3.822712817,0.067359028,1.117370295,-9.0211,1.24703289,6.138569317,4.922540027,7.211160465,-0.378683819,-0.000573764,4.226966418,-0.953197638,1.754933887,-10.077,1.166713534,3.440904117,2.94922791,3.877019426,0.054814818,-8.41E-05,3.293108073,-0.541662799,0.69083569,-5.0146,1.188456995,4.934903891,4.152362192,5.59413019,0.492640408,0.003960891,3.17481766,-1.271063286,0.701923235,-3.1039,1.119095399,3.100647795,2.770673348,3.382160001,-0.348349234,0.002181342,1.700249852,-0.877928205,0.087227302,-0.4767,1.173075496,3.639833825,3.102812937,4.116158898,-0.288657313,-0.040250686,4.273421409,-1.19719079,2.011456585,-9.0095,1.151335374,2.788335171,2.421827066,3.141826722,0.196321662,-0.005307205,2.128583807,3449.802226,1.762186481,-191.495,8.982671659,790.2589211,87.97593312,1176.280967,-53.26132435,D:/full\underhang\cage_fault\35g\43.4176.csv
1707,43.6,underhang,cage_fault,-0.003014685,2.219283417,1.610274061,1.845683528,-6.3704,1.38083148,3.626239321,2.626127354,4.217951051,1.892500392,0.011312094,3.788031733,0.035018168,1.076077145,-8.8635,1.246631891,5.964288892,4.784322409,7.009608707,-0.340074746,-2.46E-05,4.281729783,-0.884092959,1.842631834,-10.9263,1.172380893,3.658902813,3.120916449,4.136912066,0.056103834,0.001150823,3.337500722,-0.572386849,0.729330699,-5.9571,1.1821885,4.849637862,4.102254303,5.473928235,0.465335229,0.010427904,3.204480488,-1.296675279,0.740470064,-3.1693,1.109438531,2.87027322,2.587140377,3.104469088,-0.350451809,0.002839396,1.711529752,-0.860733823,0.089607152,-0.48428,1.1680129,3.641276332,3.117496676,4.09709978,-0.335204572,0.019425864,4.282183099,-1.211017664,2.013658799,-9.6354,1.148284824,2.95821832,2.576206059,3.318702653,0.151094968,0.012495085,2.075035174,50056.62819,0.378149693,-138.553,2.631933939,790.3812269,300.3043561,910.1241259,-180.9104046,D:/full\underhang\cage_fault\35g\44.6464.csv
1708,44.2,underhang,cage_fault,0.004694164,2.23298761,1.327092035,1.880793455,-6.3489,1.359945356,3.485052871,2.56264184,4.029156087,1.816717831,0.011309862,3.781389063,-0.037059843,1.065301621,-9.0543,1.242777067,5.819799606,4.682899099,6.829936928,-0.271072381,-0.00212976,4.309548466,-0.873234278,1.894357052,-11.3998,1.172457003,3.775850193,3.220459414,4.266583101,0.057683956,-0.000923893,3.357104749,-0.541807779,0.740299739,-6.7638,1.182258444,5.812599722,4.916522062,6.557086161,0.43236035,-0.001401134,3.258112278,-1.340031418,0.79001432,-3.4167,1.105834419,2.782872858,2.516536663,2.999768017,-0.314563316,0.001168612,1.735323473,-0.951700083,0.094438013,-0.49941,1.162386859,3.29940678,2.838475636,3.700182105,-0.295876673,-0.057941454,4.273612841,-1.232300678,2.004231804,-9.5508,1.143754492,2.904766169,2.539676294,3.248894686,0.126187853,0.013607666,2.072947496,-0.759642629,0.168052867,-0.98406,1.184743216,4.139868442,3.494317068,4.697790078,0.352147672,D:/full\underhang\cage_fault\35g\45.4656.csv
1709,45.2,underhang,cage_fault,0.001940619,2.241340761,1.111601692,1.909036116,-6.5016,1.337752091,3.378653582,2.525620108,3.876921396,1.756859993,0.0086012,3.841976865,-0.051310372,1.130735637,-9.6397,1.243399139,5.898344783,4.743725966,6.922188814,-0.246526606,-0.003236077,4.343944513,-0.853336874,1.953317402,-11.8855,1.176193021,3.909468671,3.323832569,4.430136088,0.052397921,-0.000761322,3.398143256,-0.508617681,0.762537825,-6.2607,1.188218132,5.279634067,4.443320568,5.977076509,0.397098084,0.024050478,3.248789022,-1.269409912,0.75813911,-3.4909,1.108987364,3.145406295,2.836286865,3.400862784,-0.319049779,0.004618579,1.71321128,-0.850932865,0.089995955,-0.52745,1.166139257,3.881474614,3.328482931,4.360321449,-0.317633009,0.066804602,4.292760567,-1.204911351,2.004502529,-9.9379,1.147803153,3.192715374,2.78158791,3.571739863,0.093137047,0.012798218,2.100551512,-0.739954026,0.174688627,-1.02146,1.185669867,4.241404341,3.577222007,4.816876852,0.36701757,D:/full\underhang\cage_fault\35g\46.4896.csv
1710,46.2,underhang,cage_fault,-0.001448083,2.24831102,1.010748469,1.922533563,-6.3938,1.326166712,3.312772145,2.498005804,3.786017215,1.728080632,0.010203715,3.878602403,-0.096346295,1.169755577,-9.6804,1.247279827,5.557632758,4.455802649,6.545973592,-0.16955795,-0.002392645,4.376676172,-0.844472899,2.011520617,-12.4556,1.182302652,3.819653623,3.230690227,4.356048262,0.050896849,0.000484539,3.412568215,-0.468984561,0.772473284,-6.4412,1.191073592,5.102134402,4.283643292,5.782136013,0.392566471,0.007365968,3.348107516,-1.360496991,0.853076136,-3.54,1.104595439,2.709319133,2.452770522,2.920968555,-0.242335666,0.002831653,1.758241767,-1.003946868,0.099172009,-0.51373,1.155191421,3.402835862,2.94569004,3.805193094,-0.27773301,0.014129047,4.298145356,-1.169590726,1.989372181,-9.3925,1.15342403,2.876237027,2.493651036,3.232567621,0.062169056,0.011394046,2.103671496,16426.03623,0.499676226,-133.483,3.278517575,711.5712389,217.0405443,837.6158947,-100.9467753,D:/full\underhang\cage_fault\35g\47.5136.csv
1711,47.6,underhang,cage_fault,-0.00312974,2.259745473,0.648425647,1.97454414,-6.5421,1.290279443,3.06066131,2.372091819,3.454796927,1.620709373,0.012376787,3.861317648,0.053202864,1.150821659,-9.3548,1.258434148,5.732722328,4.555440853,6.787340977,-0.212584367,0.002504318,4.403321542,-0.869260961,2.080728225,-12.6118,1.184726757,3.728305653,3.146975142,4.269867639,0.091823192,0.000570835,3.444081177,-0.413677942,0.794363048,-7.4658,1.191615995,5.754794931,4.829403898,6.51983689,0.357756588,0.000273128,3.36908497,-1.333491426,0.854481505,-3.5809,1.112343453,2.798427711,2.515794652,3.040441531,-0.240238463,0.001403805,1.750947727,-0.916362715,0.097650812,-0.52911,1.162937861,3.596681432,3.092754612,4.031813821,-0.317768839,-0.023448495,4.289005979,-1.153422353,1.954610567,-10.2529,1.156516899,3.232620622,2.795134792,3.643490264,0.032489193,0.01369076,2.091178433,3.05682726,0.173023756,-8.2443,1.187306451,29.74514819,25.05262913,33.72786087,0.369183477,D:/full\underhang\cage_fault\35g\48.7424.csv
1712,48.4,underhang,cage_fault,-0.003808676,2.275286967,0.44427767,2.005275887,-6.5229,1.269917761,2.985764356,2.351147805,3.346315653,1.556733636,0.010627338,3.931752265,0.497175137,1.26425312,-11.0411,1.275107389,6.506385185,5.102617426,7.739133701,-0.57147792,0.003112732,4.433468482,-0.880661467,2.132513491,-14.7155,1.179227203,4.764987819,4.040771622,5.420814021,0.074911338,0.001016904,3.48675535,-0.349088057,0.815407451,-6.9074,1.204314346,5.626285442,4.671774824,6.443804411,0.369271928,0.007214129,3.544770819,-1.326853398,1.029731598,-4.3233,1.113275099,2.785859227,2.502399658,3.02636208,-0.262338829,0.002496323,1.834926933,-0.968524965,0.115339847,-0.60913,1.151058596,3.409668834,2.962202658,3.788967568,-0.372300518,0.036898432,4.295291434,-1.189905535,1.997705069,-11.2932,1.147095728,3.908682746,3.407459944,4.369571114,0.02510456,-0.00724544,2.154198412,3393.158435,1.735323963,-205.378,8.609815735,815.8696185,94.76040413,1211.84655,-52.10117087,D:/full\underhang\cage_fault\35g\49.7664.csv
1713,49.4,underhang,cage_fault,-0.002762763,2.289736969,0.035267124,2.072031285,-6.4054,1.229272244,2.734555504,2.224532049,3.019828492,1.420414477,0.009818547,3.942292163,1.323293226,1.319015115,-15.111,1.302046228,10.45376159,8.028717697,12.51988626,-0.884549227,0.000239394,4.461893554,-0.924252109,2.225865146,-16.7333,1.18169951,5.243963274,4.437645299,6.00381058,0.071511436,0.000333652,3.53512317,-0.249341194,0.852427546,-8.0004,1.215213382,6.299830972,5.184135616,7.273756752,0.386801563,0.023366518,3.644337442,-1.372231067,1.153610293,-4.774,1.109087406,2.6430963,2.383127141,2.871117044,-0.213212214,0.004393605,1.876203008,-0.999478905,0.124141725,-0.65369,1.146360118,3.456485378,3.015182859,3.830744863,-0.345598256,0.047574257,4.326894323,-1.234715883,2.094552515,-12.4468,1.132385002,4.012472809,3.543382153,4.424801611,0.091102864,-0.028508742,2.202941328,2125.909033,2.563846998,-305.18,9.968521426,793.6411943,79.61473526,1419.34536,-39.92434143,D:/full\underhang\cage_fault\35g\50.5856.csv
1714,50.6,underhang,cage_fault,0.003737354,2.286359511,-0.426671948,2.155626956,-6.4661,1.183223774,2.476637089,2.093126544,2.687348516,1.248971298,0.011829134,4.093509558,1.520768948,1.541180019,-13.1716,1.299012397,7.113306095,5.475933958,8.480698167,-0.928285379,-0.002880324,4.479813792,-0.994172722,2.273356841,-13.398,1.169227367,3.457705593,2.95725681,3.916152501,0.042972528,-0.000252384,3.553515158,-0.316097024,0.870394953,-7.1134,1.215625734,5.70204959,4.690629221,6.58784542,0.422163357,0.045209157,4.56437034,-1.477322775,3.02553041,-11.9521,1.098358055,2.267702683,2.064629719,2.443097147,0.020944217,0.002783352,2.224898753,-0.524791694,0.22936451,-1.02607,1.159428809,3.779594847,3.259876603,4.177451302,-0.86227767,0.018565474,4.330265763,-1.217038008,2.133824069,-10.3787,1.128790765,3.130457288,2.77328393,3.438564876,0.181397822,0.024457223,1.779671949,-1.121976056,0.10622966,-0.6293,1.161428073,3.602045738,3.101393725,4.045485596,0.002981316,D:/full\underhang\cage_fault\35g\51.8144.csv
1715,52.2,underhang,cage_fault,-0.001423694,2.318843971,-0.707540014,2.211539466,-6.4962,1.151362281,2.262960487,1.965463455,2.42436334,1.13115698,0.01223675,4.074201837,-0.179793504,1.434297046,-10.3721,1.240160301,4.821443293,3.887758129,5.653580725,-0.219743875,0.002696696,4.524795265,-0.958757094,2.368530606,-15.3713,1.171017317,4.07188385,3.477219159,4.613023693,0.000436329,0.000289427,3.548613301,-0.434558641,0.865063205,-7.4776,1.19952806,5.829835084,4.860107301,6.66229847,0.335701573,-0.007425644,4.593922992,-1.472223129,3.142198363,-11.7356,1.102824935,2.20691452,2.001146736,2.392826636,-0.068988198,0.002494628,2.173480076,0.120610442,0.213743703,-1.11921,1.191969981,4.848658488,4.067768957,5.406419128,-1.067975565,-0.006138626,4.322082952,-0.994302719,2.137376673,-10.0893,1.144605476,3.147351326,2.749725902,3.474608978,0.287154187,-0.024625992,2.208250072,1771.178814,2.623635494,-203.675,10.09311597,621.4053082,61.56724148,1103.845073,-38.40052994,D:/full\underhang\cage_fault\35g\53.6576.csv
1716,53.4,underhang,cage_fault,0.001533767,2.304373949,-0.742973124,2.219707252,-6.4122,1.148262798,2.249546916,1.95908717,2.406933057,1.115784971,0.011231848,4.016784121,-0.106287622,1.347846143,-12.4448,1.244365149,7.148068952,5.744350005,8.390798794,0.011618756,8.03E-06,4.559187458,-0.897815435,2.437110389,-15.2378,1.178428023,3.771427462,3.200388474,4.296008092,0.020995912,-0.000157702,3.542666883,-0.426819613,0.847826265,-7.029,1.202563539,5.143714694,4.27729141,5.883799374,0.213680965,-0.002522135,4.635103293,-1.440355197,3.212289966,-11.7453,1.112041549,2.11119963,1.898489883,2.304946086,0.011663281,0.002223362,2.161075119,0.069241132,0.210152349,-1.04939,1.195149827,4.563129412,3.818039637,5.097515479,-1.068554101,-0.018977349,4.320365771,-1.086429253,2.069259416,-9.7084,1.156010352,2.917484785,2.523753165,3.277371101,0.186739224,-0.017180184,2.200424974,2631.122206,2.287957363,-332.88,9.71493698,866.7176095,89.21494923,1412.559231,-44.20013835,D:/full\underhang\cage_fault\35g\54.6816.csv
1717,54.8,underhang,cage_fault,-0.002237049,2.314575062,-0.623067993,2.194117165,-7.3623,1.160326983,2.365481059,2.038633155,2.543431308,1.167631177,0.010138591,4.037505053,0.193328658,1.382282142,-23.2176,1.231926798,15.84690255,12.86350989,18.542127,0.041076282,0.00349539,4.614585306,-0.81738039,2.563009751,-21.9116,1.18642851,6.426038984,5.416288407,7.359139193,0.032904883,0.00085522,3.646691196,-0.045812763,0.933232919,-8.0051,1.241712875,5.578862261,4.49287623,6.534900639,0.315697599,-0.490338503,5.056685853,-0.251676642,4.301498644,-24.033,1.187954788,3.823053195,3.218180719,4.317937366,0.376465077,-0.00133123,2.965550628,2.210728469,0.559081909,-3.49807,1.344218063,6.441443645,4.791963315,7.730355566,-1.448537276,-0.275801838,4.505017075,-0.852452751,2.343973251,-12.3497,1.179884111,3.373429857,2.859119658,3.844766919,0.185190466,-4.533429331,5.907382102,2.603818742,42.10082488,-383.74,1.858526016,9.010805167,4.848361061,17.58745213,-1.594753918,D:/full\underhang\cage_fault\35g\56.1152.csv
1718,55.2,underhang,cage_fault,-0.001112541,2.307242041,-0.564982806,2.182697409,-6.5271,1.166901961,2.366738952,2.028224334,2.551544012,1.192200819,0.011284748,4.059764247,-0.434674284,1.413138335,-18.9125,1.222855919,12.02314006,9.832016904,14.01920008,0.033031679,0.001679934,4.622185536,-0.801007852,2.576616636,-16.7533,1.18581966,4.085542535,3.445332097,4.671295056,0.041958591,-0.0001826,3.675196276,0.075576013,0.963691414,-9.9583,1.245513694,6.991197725,5.613103862,8.199709647,0.35727904,0.006318714,4.682314583,-1.531303617,3.554815983,-13.6645,1.09014639,2.135080192,1.958526133,2.290117585,0.020906248,0.002424549,2.228626526,0.877743454,0.252960417,-1.30813,1.266504436,5.208500909,4.112501119,6.049298238,-1.38046586,-0.00272895,4.405323979,-1.065266341,2.233359716,-10.7512,1.166332711,2.897867356,2.484597514,3.286879625,0.183944728,-0.003616267,2.202885129,2436.852713,2.939454952,-293.884,11.41972171,793.0019796,69.4414452,1399.470785,-45.02261647,D:/full\underhang\cage_fault\35g\56.5248.csv
1719,12.6,underhang,cage_fault,-0.00159043,2.158098092,4.214047489,1.591729263,-6.2979,1.604299235,5.115682289,3.188733234,6.351842621,2.482412954,0.01010008,3.647687009,-0.934781967,1.027610214,-6.1052,1.161725151,4.17904876,3.597278373,4.695843111,-0.309728076,-0.000550133,2.558960002,-0.95790345,0.316556274,-2.21711,1.153760959,5.690875546,4.932456332,6.359106994,-0.282398251,0.001035379,1.594126187,0.66315737,0.064810852,-0.79326,1.277204404,8.352267076,6.539491292,9.936442111,-0.160768485,0.027863839,3.216541132,0.154616301,0.601746672,-4.0129,1.258509748,4.776612067,3.79545099,5.643477967,-0.329235886,0.004761246,1.459726415,-0.8578661,0.029540612,-0.168478,1.183354967,3.379542087,2.855898847,3.858230836,-0.1132826,0.00912923,2.073919369,-0.007811693,0.164917941,-1.41766,1.24968098,5.399413659,4.320633622,6.360783955,-0.132871975,0.007873385,1.693689042,-0.109683194,0.086512339,-0.5993,1.216033378,5.867051294,4.824745272,6.741408919,0.632921661,D:/full\underhang\cage_fault\6g\12.9024.csv
1720,14,underhang,cage_fault,0.004304117,2.159841111,3.93262281,1.614395132,-6.2502,1.588759469,4.992050039,3.14210561,6.177845486,2.425818364,0.046118673,3.786214569,-0.863333998,1.186744177,-7.2043,1.167096695,4.3790804,3.752114472,4.941226278,-0.373481074,-1.06E-05,2.572814875,-0.918772877,0.319560886,-2.14759,1.157640633,5.186835842,4.480523312,5.808687746,-0.278246279,0.001079656,1.62183551,0.727488197,0.070795608,-0.9631,1.278888142,10.14629477,7.933684296,12.07622681,-0.15584691,0.016150001,3.363523115,-0.22120465,0.707344679,-4.4133,1.231592464,4.3570512,3.537737788,5.083808553,-0.381596556,0.003410201,1.460226482,-0.879208492,0.029537536,-0.166637,1.181118769,3.482591721,2.948553364,3.969282668,-0.111739403,-0.005019599,2.181354474,-0.192346626,0.190733681,-1.3751,1.248780913,4.873968619,3.902981354,5.754459202,-0.277842413,0.016665301,1.774771212,-0.343102527,0.104153863,-0.66307,1.221123942,5.432422377,4.448706794,6.257023348,0.571778776,D:/full\underhang\cage_fault\6g\14.336.csv
1721,15.2,underhang,cage_fault,0.002229731,2.157910152,3.848632772,1.621287625,-6.2685,1.579263678,4.929818342,3.121592937,6.082298653,2.40872799,0.013610891,3.658609095,-0.840698549,1.028484481,-6.3783,1.16945423,4.438421505,3.795293046,5.009071544,-0.357641371,-6.24E-05,2.571019281,-0.934842005,0.318715476,-2.17837,1.157417837,5.35611132,4.62763848,5.997344438,-0.270054592,0.000822567,1.647394023,0.568265165,0.076142278,-0.99489,1.276434515,9.768270854,7.652778691,11.62478454,-0.113142626,-0.003120573,3.238523798,-0.305905172,0.615256663,-4.072,1.237276296,4.177031718,3.375989447,4.90565678,0.189757068,0.003244205,1.459614227,-0.887654188,0.029292734,-0.154636,1.181497637,3.119806455,2.640552428,3.555830844,-0.081561389,-0.012911577,2.106545801,-0.289380232,0.172887736,-1.328,1.230764748,4.893793739,3.976221895,5.717976678,0.166244866,0.019118373,1.795518134,-0.456803085,0.108720417,-0.67121,1.217064162,5.234296143,4.30075612,6.016051895,0.528604928,D:/full\underhang\cage_fault\6g\15.5648.csv
1722,15.8,underhang,cage_fault,-0.002263486,2.157270632,3.825852052,1.623179499,-6.3346,1.572030204,4.878081405,3.103045599,6.001963111,2.404058216,-0.001390629,3.581070674,-0.842744524,0.946198422,-5.9995,1.169928194,4.544576466,3.88449179,5.128027159,-0.344719645,0.000191906,2.57483016,-0.920448827,0.319459455,-2.31891,1.158439322,5.750504645,4.964010228,6.442963253,-0.26860416,0.000879938,1.663789388,0.548210356,0.079527181,-0.93882,1.278474637,8.513981507,6.659484093,10.14564052,-0.095082381,0.011934492,3.372568887,-0.19295428,0.700490369,-4.5378,1.243400325,4.057392634,3.263142652,4.763260552,0.086225467,0.002979696,1.462160305,-0.811560369,0.030196034,-0.168768,1.186870598,3.549366384,2.990525161,4.055213958,-0.094751783,0.023153323,2.174395308,-0.160972619,0.189687999,-1.39871,1.255038552,4.780100511,3.808728029,5.655716963,0.139988155,0.015902509,1.776975571,-0.406956753,0.104389573,-0.65523,1.21281826,5.236784565,4.317864215,6.005459704,0.531764614,D:/full\underhang\cage_fault\6g\16.1792.csv
1723,17,underhang,cage_fault,-0.00028485,2.15856194,3.686835461,1.634918175,-6.2012,1.562940757,4.821268269,3.084741534,5.918906909,2.375299883,0.014166952,3.659806417,-0.820952884,1.02808011,-6.7203,1.1708288,4.934408294,4.214457567,5.571678996,-0.368311266,0.000620903,2.574940907,-0.918986163,0.318451775,-2.26684,1.15964091,5.345352188,4.609489145,5.992497149,-0.257113565,0.00086175,1.697284164,0.560823984,0.086354473,-1.10928,1.278087105,8.681069804,6.792236436,10.34249186,-0.052881229,0.100457681,3.589722772,-0.655940983,0.920150289,-5.2849,1.177351009,3.677853257,3.123837522,4.153371202,-0.339134448,0.00317403,1.462451457,-0.796870775,0.030320766,-0.165308,1.190645289,3.311614526,2.78136113,3.793165712,-0.103241111,0.060588459,2.453054286,-0.444457489,0.27212028,-1.78185,1.204232019,4.071116076,3.380674167,4.6758695,-0.172873416,0.011625787,1.76641407,-0.429796953,0.101648491,-0.6175,1.206766015,4.969480411,4.118014883,5.688656102,0.523348992,D:/full\underhang\cage_fault\6g\17.408.csv
1724,18.2,underhang,cage_fault,0.001398873,2.159832035,3.57121634,1.644884927,-6.2554,1.555285403,4.771419934,3.067874181,5.846805019,2.35109338,0.036986081,3.750230376,-0.828156327,1.12959538,-6.7263,1.170472355,4.371466864,3.734788646,4.939671701,-0.374913919,-0.000323975,2.585330616,-0.881403152,0.320560559,-2.26238,1.162975804,5.177801885,4.452200867,5.813157392,-0.250135092,0.000553743,1.741469942,0.506142467,0.095241773,-1.04714,1.276161952,7.129705348,5.586834285,8.487383085,0.026552898,0.003304447,3.698066045,-0.503382574,0.986726263,-5.883,1.207790936,3.780565314,3.130148771,4.348164292,-0.094699634,0.005290918,1.461766182,-0.728828207,0.030369904,-0.171399,1.192921874,3.523078254,2.953318512,4.037994623,-0.135682223,-0.003573817,2.309156437,-0.131838722,0.223020362,-1.6933,1.24324695,5.559092069,4.471430289,6.518186151,-0.223156435,0.013317005,1.788326189,-0.483861719,0.106329583,-0.65837,1.207147102,5.20506889,4.311876227,5.959255695,0.511092332,D:/full\underhang\cage_fault\6g\18.6368.csv
1725,19,underhang,cage_fault,0.005372553,2.162662929,3.449906044,1.655346916,-6.293,1.549564473,4.737490834,3.057304757,5.799338907,2.325372456,0.016670238,3.714968515,-0.830626161,1.085574998,-6.851,1.171126985,4.638658607,3.960850247,5.240573521,-0.35930775,0.00012829,2.594748221,-0.844056325,0.322524986,-2.43492,1.166329256,5.5324927,4.743508466,6.222423086,-0.246297397,0.000891916,1.796379998,0.534174974,0.106283742,-1.30863,1.274262905,7.930892276,6.223905792,9.430480196,0.09830199,0.064601529,3.434609129,-0.351644135,0.75475608,-4.8818,1.238088026,4.201509524,3.393546692,4.931838272,0.212044101,0.003464525,1.462263479,-0.813696747,0.030284882,-0.167785,1.187978466,3.478552553,2.928127617,3.974558934,-0.089385945,0.03361786,2.305876943,-0.389250773,0.224741159,-1.50402,1.238263937,4.193348118,3.386473587,4.91845369,0.146133499,0.014841219,1.8083648,-0.534396521,0.110609966,-0.66642,1.205993527,5.005512506,4.15053016,5.729685656,0.491501889,D:/full\underhang\cage_fault\6g\19.456.csv
1726,19.8,underhang,cage_fault,-0.00156684,2.163688619,3.460954395,1.654727062,-6.3715,1.54283576,4.696961573,3.044369138,5.733081739,2.327646919,0.001928294,3.652240358,-0.792346534,1.010743159,-6.6209,1.173572697,4.773161171,4.067205367,5.395346461,-0.355565711,0.000439212,2.612971644,-0.828192349,0.327107837,-2.39999,1.170564925,5.255785741,4.489956625,5.925771772,-0.226714724,0.000638741,1.874753585,0.42883898,0.122161608,-1.6558,1.266666585,9.505162399,7.504076062,11.26033541,0.150731922,0.189200735,3.703269801,-0.531918871,1.019902861,-5.8153,1.210042197,3.773674299,3.118630333,4.363533939,-0.118244762,0.006007633,1.46117716,-0.817847413,0.030291819,-0.167953,1.187409117,3.328936126,2.803529196,3.800722247,-0.092658393,0.11272557,2.663108633,-0.439090172,0.35450349,-1.93926,1.213931322,3.677028554,3.02902519,4.238629176,-0.050225403,0.01401689,1.817371431,-0.476664474,0.112343324,-0.67175,1.206518307,4.832588947,4.005400432,5.531348792,0.500990418,D:/full\underhang\cage_fault\6g\20.2752.csv
